﻿participant_code,glasses,major,age,gender,consent_confirmed,photosensitivity_screen_passed,consented_at,ts,started_at,submitted_at,assumed_monitor_hz,refresh_hz,refresh_ok,refresh_samples,mean_frame_ms,user_agent,screen_json,registration_index,typing_order,counterbalance_index,rating_order_index,environment_confirmed,demo,debug
,none,,,,1,1,2026-07-13T04:54:18.991Z,2026-07-13 04:59:10,2026-07-13T04:53:40.854Z,2026-07-13T04:59:13.608Z,240.0,238.0952380954031,1,1440,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999998545, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.30000000000291, 4.200000000004366, 4.299999999995634], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.10504595761802, ""mean_frame_ms"": 4.1648437499997994, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.200000000004366, ""hz"": 240.04500843909915, ""mean_frame_ms"": 4.165885416666375, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999995634, ""hz"": 240.25527122567354, ""mean_frame_ms"": 4.162239583333398, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",50,ABBA,0,1,1,0,0
,none,,,,1,1,2026-07-13T05:00:04.016Z,2026-07-13 05:04:24,2026-07-13T04:59:58.596Z,2026-07-13T05:04:28.048Z,240.0,238.09523809519686,1,1440,4.200000000000728,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999998545, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.200000000000728, 4.299999999999272, 4.299999999999272], ""refresh_median_frame_ms"": 4.200000000000728, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.200000000000728, ""hz"": 240.01500093755075, ""mean_frame_ms"": 4.166406250000136, ""median_frame_ms"": 4.199999999998909, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.15009380862793, ""mean_frame_ms"": 4.164062500000043, ""median_frame_ms"": 4.200000000000728, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.04500843907567, ""mean_frame_ms"": 4.165885416666782, ""median_frame_ms"": 4.200000000000728, ""samples"": 480}], ""width"": 1920}",51,BAAB,1,1,1,0,0
,glasses,,,,1,1,2026-07-13T05:04:59.481Z,2026-07-13 05:09:22,2026-07-13T05:04:54.287Z,2026-07-13T05:09:26.344Z,240.0,238.09523809529998,1,1441,4.199999999998909,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.100000000000364, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.200000000000728, 4.299999999999272, 4.20500000000065], ""refresh_median_frame_ms"": 4.199999999998909, ""refresh_runs"": [{""frame_ms_p05"": 4.100000000000364, ""frame_ms_p95"": 4.200000000000728, ""hz"": 240.02493765586388, ""mean_frame_ms"": 4.166233766233705, ""median_frame_ms"": 4.199999999998909, ""samples"": 481}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.07502344481776, ""mean_frame_ms"": 4.165364583333485, ""median_frame_ms"": 4.199999999998909, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.20500000000065, ""hz"": 240.07502344481833, ""mean_frame_ms"": 4.165364583333475, ""median_frame_ms"": 4.200000000000728, ""samples"": 480}], ""width"": 1920}",52,ABBA,0,2,1,0,0
,glasses,,,,1,1,2026-07-13T05:09:55.944Z,2026-07-13 05:14:03,2026-07-13T05:09:41.226Z,2026-07-13T05:14:07.297Z,240.0,238.0952380954031,1,1441,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999998545, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.200000000000728, 4.299999999999272, 4.299999999999272], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.200000000000728, ""hz"": 239.985000937434, ""mean_frame_ms"": 4.166927083333462, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.09003376265423, ""mean_frame_ms"": 4.165104166666784, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.24960998439227, ""mean_frame_ms"": 4.1623376623377855, ""median_frame_ms"": 4.200000000000728, ""samples"": 481}], ""width"": 1920}",53,BAAB,1,2,1,0,0
,glasses,,,,1,1,2026-07-13T05:15:16.833Z,2026-07-13 05:19:47,2026-07-13T05:15:13.124Z,2026-07-13T05:19:50.602Z,240.0,238.0952380954031,1,1441,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999998545, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.299999999999272, 4.299999999999272, 4.299999999999272], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.1447105788324, ""mean_frame_ms"": 4.164155844156016, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.09003376265204, ""mean_frame_ms"": 4.165104166666822, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.04500843907346, ""mean_frame_ms"": 4.16588541666682, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",54,ABBA,0,3,1,0,0
,glasses,,,,1,1,2026-07-13T05:21:07.177Z,2026-07-13 05:26:07,2026-07-13T05:21:05.354Z,2026-07-13T05:26:11.258Z,240.0,238.0952380954031,1,1441,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.100000000000364, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.200000000000728, 4.299999999999272, 4.299999999999272], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.100000000000364, ""frame_ms_p95"": 4.200000000000728, ""hz"": 240.00000000000136, ""mean_frame_ms"": 4.166666666666643, ""median_frame_ms"": 4.199999999998909, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.1596905994572, ""mean_frame_ms"": 4.163896103896214, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.03000375046074, ""mean_frame_ms"": 4.1661458333334735, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",55,BAAB,1,3,1,0,0
,glasses,,,,1,1,2026-07-13T05:29:11.450Z,2026-07-13 05:33:46,2026-07-13T05:29:09.935Z,2026-07-13T05:33:50.507Z,240.0,238.09523809529998,1,1441,4.199999999998909,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.100000000000364, 4.100000000000364, 4.099999999998545], ""refresh_frame_ms_p95"": [4.299999999999272, 4.299999999999272, 4.299999999999272], ""refresh_median_frame_ms"": 4.199999999998909, ""refresh_runs"": [{""frame_ms_p05"": 4.100000000000364, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.30037546933505, ""mean_frame_ms"": 4.1614583333333615, ""median_frame_ms"": 4.199999999998909, ""samples"": 480}, {""frame_ms_p05"": 4.100000000000364, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.11475614319576, ""mean_frame_ms"": 4.164675324675324, ""median_frame_ms"": 4.199999999998909, ""samples"": 481}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999999272, ""hz"": 240.24024024023728, ""mean_frame_ms"": 4.162500000000051, ""median_frame_ms"": 4.199999999998909, ""samples"": 480}], ""width"": 1920}",56,ABBA,0,4,1,0,0
,glasses,,,,1,1,2026-07-13T05:36:52.859Z,2026-07-13 05:41:48,2026-07-13T05:33:53.756Z,2026-07-13T05:41:51.653Z,240.0,238.09523809622803,1,1441,4.199999999982538,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.100000000005821, 4.100000000005821, 4.100000000005821], ""refresh_frame_ms_p95"": [4.205000000010473, 4.2999999999883585, 4.2999999999883585], ""refresh_median_frame_ms"": 4.199999999982538, ""refresh_runs"": [{""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.205000000010473, ""hz"": 240.01500093760748, ""mean_frame_ms"": 4.166406249999151, ""median_frame_ms"": 4.199999999982538, ""samples"": 480}, {""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.2853388398452, ""mean_frame_ms"": 4.16171875000047, ""median_frame_ms"": 4.199999999982538, ""samples"": 480}, {""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.2496099843645, ""mean_frame_ms"": 4.162337662338267, ""median_frame_ms"": 4.199999999982538, ""samples"": 481}], ""width"": 1920}",57,BAAB,1,4,1,0,0
,none,,,,1,1,2026-07-13T05:42:03.459Z,2026-07-13 05:47:58,2026-07-13T05:41:53.438Z,2026-07-13T05:48:01.532Z,240.0,238.0952380954031,1,1442,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999991269, 4.099999999991269, 4.099999999991269], ""refresh_frame_ms_p95"": [4.30000000000291, 4.30000000000291, 4.30000000000291], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.24960998436885, ""mean_frame_ms"": 4.162337662338191, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.23461874451743, ""mean_frame_ms"": 4.162597402597796, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.15009380861508, ""mean_frame_ms"": 4.164062500000266, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",58,ABBA,0,5,1,0,0
,none,,,,1,1,2026-07-13T05:48:11.772Z,2026-07-13 05:53:46,2026-07-13T05:48:04.345Z,2026-07-13T05:53:50.252Z,240.0,238.0952380954031,1,1439,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999991269, 4.099999999991269, 4.099999999991269], ""refresh_frame_ms_p95"": [4.30000000000291, 4.30000000000291, 4.30000000000291], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.1297324268408, ""mean_frame_ms"": 4.1644155844160835, ""median_frame_ms"": 4.19999999999709, ""samples"": 479}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.15009380861508, ""mean_frame_ms"": 4.164062500000266, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.18013510131024, ""mean_frame_ms"": 4.16354166666694, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",59,BAAB,1,5,1,0,0
,glasses,,,,1,1,2026-07-13T05:54:27.244Z,2026-07-13 06:00:30,2026-07-13T05:53:51.944Z,2026-07-13T06:00:34.133Z,240.0,238.0952380954031,1,1441,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999998545, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.299999999995634, 4.299999999995634, 4.299999999995634], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999995634, ""hz"": 240.27030409208982, ""mean_frame_ms"": 4.161979166666906, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999995634, ""hz"": 240.09003376266514, ""mean_frame_ms"": 4.165104166666595, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999995634, ""hz"": 240.1596905994627, ""mean_frame_ms"": 4.163896103896119, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}], ""width"": 1920}",60,ABBA,0,0,1,0,0
,glasses,,,,1,1,2026-07-13T06:01:49.229Z,2026-07-13 06:07:00,2026-07-13T06:00:39.373Z,2026-07-13T06:07:03.830Z,240.0,238.0952380954031,1,1442,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999991269, 4.099999999991269, 4.099999999991269], ""refresh_frame_ms_p95"": [4.30000000000291, 4.2999999999883585, 4.30000000000291], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.27959807774096, ""mean_frame_ms"": 4.1618181818185676, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.06983849847057, ""mean_frame_ms"": 4.165454545454575, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.12006002999357, ""mean_frame_ms"": 4.164583333333705, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",61,BAAB,1,0,1,0,0
,glasses,,,,1,1,2026-07-13T06:09:24.694Z,2026-07-13 06:16:05,2026-07-13T06:07:18.247Z,2026-07-13T06:16:08.694Z,240.0,238.09523809622803,1,1441,4.199999999982538,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.100000000005821, 4.100000000005821, 4.100000000005821], ""refresh_frame_ms_p95"": [4.2000000000116415, 4.2999999999883585, 4.2999999999883585], ""refresh_median_frame_ms"": 4.199999999982538, ""refresh_runs"": [{""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2000000000116415, ""hz"": 240.06983849851846, ""mean_frame_ms"": 4.165454545453744, ""median_frame_ms"": 4.199999999982538, ""samples"": 481}, {""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.3304543747452, ""mean_frame_ms"": 4.160937500000348, ""median_frame_ms"": 4.199999999982538, ""samples"": 480}, {""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.12006003001324, ""mean_frame_ms"": 4.164583333333364, ""median_frame_ms"": 4.199999999982538, ""samples"": 480}], ""width"": 1920}",62,ABBA,0,1,1,0,0
,glasses,,,,1,1,2026-07-13T06:20:14.470Z,2026-07-13 06:25:19,2026-07-13T06:16:10.927Z,2026-07-13T06:25:23.311Z,240.0,238.09523809622803,1,1441,4.199999999982538,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999976717, 4.100000000005821, 4.099999999976717], ""refresh_frame_ms_p95"": [4.2999999999883585, 4.2999999999883585, 4.205000000010473], ""refresh_median_frame_ms"": 4.199999999982538, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999976717, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.15009380859107, ""mean_frame_ms"": 4.164062500000682, ""median_frame_ms"": 4.199999999982538, ""samples"": 480}, {""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.1147561432184, ""mean_frame_ms"": 4.164675324674931, ""median_frame_ms"": 4.199999999982538, ""samples"": 481}, {""frame_ms_p05"": 4.099999999976717, ""frame_ms_p95"": 4.205000000010473, ""hz"": 240.04500843894957, ""mean_frame_ms"": 4.165885416668971, ""median_frame_ms"": 4.199999999953434, ""samples"": 480}], ""width"": 1920}",63,BAAB,1,1,1,0,0
,glasses,,,,1,1,2026-07-13T06:26:43.271Z,2026-07-13 06:31:55,2026-07-13T06:25:25.777Z,2026-07-13T06:31:59.200Z,240.0,238.0952380954031,1,1441,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999991269, 4.099999999991269, 4.100000000005821], ""refresh_frame_ms_p95"": [4.2999999999883585, 4.2999999999883585, 4.2999999999883585], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.12006003000454, ""mean_frame_ms"": 4.164583333333515, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.12973242685825, ""mean_frame_ms"": 4.164415584415781, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2999999999883585, ""hz"": 240.07502344481998, ""mean_frame_ms"": 4.165364583333447, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",64,ABBA,0,2,1,0,0
,glasses,,,,1,1,2026-07-13T06:33:02.312Z,2026-07-13 06:38:52,2026-07-13T06:32:01.082Z,2026-07-13T06:38:55.713Z,240.0,238.0952380954031,1,1442,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 30, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.100000000005821, 4.100000000005821, 4.099999999991269], ""refresh_frame_ms_p95"": [4.2000000000116415, 4.2000000000116415, 4.2000000000116415], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2000000000116415, ""hz"": 239.9950130906375, ""mean_frame_ms"": 4.166753246753239, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.100000000005821, ""frame_ms_p95"": 4.2000000000116415, ""hz"": 240.0300037504662, ""mean_frame_ms"": 4.1661458333333785, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999991269, ""frame_ms_p95"": 4.2000000000116415, ""hz"": 239.9950130906375, ""mean_frame_ms"": 4.166753246753239, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}], ""width"": 1920}",65,BAAB,1,2,1,0,0
,glasses,,,,1,1,2026-09-08T02:26:12.141Z,2026-09-08 02:30:04,2026-09-08T01:57:25.641Z,2026-09-08T02:31:08.117Z,240.0,238.0952380978779,1,1441,4.199999999953434,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 32, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999860302, 4.099999999860302, 4.099999999860302], ""refresh_frame_ms_p95"": [4.300000000046566, 4.300000000046566, 4.300000000046566], ""refresh_median_frame_ms"": 4.199999999953434, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999860302, ""frame_ms_p95"": 4.300000000046566, ""hz"": 240.23461874379325, ""mean_frame_ms"": 4.162597402610344, ""median_frame_ms"": 4.199999999953434, ""samples"": 481}, {""frame_ms_p05"": 4.099999999860302, ""frame_ms_p95"": 4.300000000046566, ""hz"": 240.22521113484464, ""mean_frame_ms"": 4.162760416676974, ""median_frame_ms"": 4.199999999953434, ""samples"": 480}, {""frame_ms_p05"": 4.099999999860302, ""frame_ms_p95"": 4.300000000046566, ""hz"": 240.01500093732807, ""mean_frame_ms"": 4.166406250004002, ""median_frame_ms"": 4.199999999953434, ""samples"": 480}], ""width"": 1920}",66,ABBA,0,3,1,0,0
,contacts,,,,1,1,2026-09-08T02:31:18.101Z,2026-09-08 02:35:18,2026-09-08T02:31:10.822Z,2026-09-08T02:36:21.876Z,240.0,238.0952380954031,1,1441,4.19999999999709,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","{""avail_height"": 1040, ""avail_width"": 1920, ""color_depth"": 32, ""device_pixel_ratio"": 1, ""fullscreen"": true, ""height"": 1080, ""inner_height"": 1080, ""inner_width"": 1920, ""outer_height"": 1064, ""outer_width"": 1904, ""refresh_frame_ms_p05"": [4.099999999998545, 4.099999999998545, 4.099999999998545], ""refresh_frame_ms_p95"": [4.30000000000291, 4.299999999995634, 4.299999999995634], ""refresh_median_frame_ms"": 4.19999999999709, ""refresh_runs"": [{""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.30000000000291, ""hz"": 240.22521113543075, ""mean_frame_ms"": 4.162760416666818, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999995634, ""hz"": 240.1147561431933, ""mean_frame_ms"": 4.1646753246753665, ""median_frame_ms"": 4.19999999999709, ""samples"": 481}, {""frame_ms_p05"": 4.099999999998545, ""frame_ms_p95"": 4.299999999995634, ""hz"": 240.10504595760275, ""mean_frame_ms"": 4.164843750000064, ""median_frame_ms"": 4.19999999999709, ""samples"": 480}], ""width"": 1920}",67,BAAB,1,3,1,0,0
